Timestamp,Open,High,Low,Close,Volume
2019-11-04,51700.0,52300.0,51400.0,52300.0,13012411
2019-11-05,52400.0,52700.0,52100.0,52700.0,10581034
2019-11-06,52900.0,53500.0,52700.0,53300.0,14361133
2019-11-07,53400.0,53400.0,52400.0,52900.0,9257116
2019-11-08,53200.0,53300.0,52000.0,52100.0,11603290
2019-11-11,52200.0,52200.0,51400.0,51600.0,8185952
2019-11-12,51800.0,52600.0,51600.0,52600.0,6576148
2019-11-13,52500.0,52500.0,52000.0,52500.0,6225196
2019-11-14,51900.0,52800.0,51900.0,52800.0,12010018
2019-11-15,52900.0,53700.0,52600.0,53700.0,9703360
2019-11-18,53600.0,53800.0,53200.0,53500.0,7746554
2019-11-19,53200.0,53500.0,52700.0,53500.0,8907177
2019-11-20,53400.0,53400.0,52000.0,52000.0,12560070
2019-11-21,51600.0,52100.0,50600.0,51000.0,14298646
2019-11-22,51000.0,51600.0,50900.0,51600.0,8478310
2019-11-25,52200.0,52600.0,51700.0,51800.0,9050625
2019-11-26,51900.0,52900.0,51800.0,51800.0,27372226
2019-11-27,51800.0,52300.0,51600.0,52200.0,7546261
2019-11-28,51900.0,52100.0,51300.0,51300.0,6833885
2019-11-29,51200.0,51400.0,50200.0,50300.0,11179334
2019-12-02,50900.0,51300.0,50400.0,50400.0,18877252
2019-12-03,49800.0,50300.0,49500.0,49900.0,12059812
2019-12-04,49600.0,49850.0,49000.0,49450.0,13246549
2019-12-05,50200.0,50400.0,49500.0,49500.0,10449715
2019-12-06,50100.0,50900.0,49950.0,50400.0,11414563
2019-12-09,50900.0,51400.0,50700.0,51200.0,8470627
2019-12-10,51000.0,51600.0,50700.0,51500.0,6882771
2019-12-11,51500.0,52200.0,51400.0,51900.0,11379521
2019-12-12,53000.0,53300.0,52700.0,53300.0,29178697
2019-12-13,54500.0,54800.0,53900.0,54700.0,18120261
2019-12-16,54500.0,54900.0,54300.0,54700.0,11512405
2019-12-17,55800.0,56700.0,55400.0,56700.0,19358433
2019-12-18,56700.0,57200.0,56000.0,56300.0,15558208
2019-12-19,57000.0,57300.0,55500.0,56000.0,14180520
2019-12-20,56100.0,56500.0,55600.0,56000.0,12095519
2019-12-23,56100.0,56400.0,55100.0,55500.0,9839252
2019-12-24,55600.0,55700.0,54800.0,55000.0,11868463
2019-12-26,54700.0,55400.0,54400.0,55400.0,9645034
2019-12-27,55700.0,56900.0,55500.0,56500.0,12313056
2019-12-30,56200.0,56600.0,55700.0,55800.0,8356767
